Vote Number,Congress Num,Session,Legislation Number,Date,Question,Vote Title,Document Text,Result,Majority Requirement,Republican Yes,Republican No,Republican Present,Republican Absent,Democrat Yes,Democrat No,Democrat Present,Democrat Absent,Independent Yes,Independent No,Independent Present,Independent Absent,Total Yes,Total No,Total Present,Total Absent,Tie Breaker
145,115,2,PN1642,"July 10, 2018,  02:15 PM",On the Nomination PN1642,"Confirmation Mark Jeremy Bennett, of Hawaii, to be United States Circuit Judge for the Ninth Circuit","Mark Jeremy Bennett, of Hawaii, to be United States Circuit Judge for the Ninth Circuit",Nomination Confirmed (72-27),'1/2',23,27,0,1,47,0,0,0,2,0,0,0,72,27,0,1,
146,115,2,PN1402,"July 10, 2018,  02:45 PM",On the Cloture Motion PN1402,"Motion to Invoke Cloture: Brian Benczkowski, of Virginia, to be an Assistant Attorney General","Brian Allen Benczkowski, of Virginia, to be an Assistant Attorney General",Cloture Motion Agreed to (51-48),'1/2',50,0,0,1,1,46,0,0,0,2,0,0,51,48,0,1,
147,115,2,H.R. 5515,"July 10, 2018,  04:59 PM","On the Motion (Motion to Insist on the Senate Amendment to H.R. 5515, Agree to the Request for Conference, and Authorize the Chair to Appoint Conferees)","Motion to Insist on the Senate Amendment to H.R. 5515, Agree to the Request for Conference, and Authorize the Chair to Appoint Conferees","To authorize appropriations for fiscal year 2019 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Motion Agreed to (91-8),'1/2',49,1,0,1,41,6,0,0,1,1,0,0,91,8,0,1,
148,115,2,H.R. 5515,"July 10, 2018,  05:38 PM",On the Motion (Cornyn Motion to Instruct Conferees Re: H.R. 5515),Cornyn Motion to Instruct Conferees Re: H.R. 5515,"To authorize appropriations for fiscal year 2019 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Motion Agreed to (97-2),'1/2',48,2,0,1,47,0,0,0,2,0,0,0,97,2,0,1,
149,115,2,H.R. 5515,"July 10, 2018,  05:58 PM",On the Motion (Reed Motion to Instruct Conferees Re: H.R. 5515),Reed Motion to Instruct Conferees Re: H.R. 5515,"To authorize appropriations for fiscal year 2019 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Motion Agreed to (97-2),'1/2',48,2,0,1,47,0,0,0,2,0,0,0,97,2,0,1,
150,115,2,H.R. 5895,"July 11, 2018,  12:03 PM",On the Motion (Cassidy Motion to Instruct Conferees Re: H.R. 5895),Cassidy Motion to Instruct Conferees Re: H.R. 5895,"A bill making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2019, and for other purposes.",Motion Agreed to (94-5),'1/2',45,5,0,1,47,0,0,0,2,0,0,0,94,5,0,1,
151,115,2,H.R. 5895,"July 11, 2018,  12:44 PM",On the Motion (Corker Motion to Instruct Conferees Re: H.R. 5895),Corker Motion to Instruct Conferees Re: H.R. 5895,"A bill making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2019, and for other purposes.",Motion Agreed to (88-11),'1/2',39,11,0,1,47,0,0,0,2,0,0,0,88,11,0,1,
152,115,2,PN1402,"July 11, 2018,  01:59 PM",On the Nomination PN1402,"Confirmation Brian Allen Benczkowski, of Virginia, to be an Assistant Attorney General","Brian Allen Benczkowski, of Virginia, to be an Assistant Attorney General",Nomination Confirmed (51-48),'1/2',50,0,0,1,1,46,0,0,0,2,0,0,51,48,0,1,
153,115,2,PN1438,"July 11, 2018,  02:25 PM",On the Cloture Motion PN1438,"Motion to Invoke Cloture: Paul C. Ney, Jr.,  to be General Counsel of the Department of Defense","Paul C. Ney, Jr., of Tennessee, to be General Counsel of the Department of Defense",Cloture Motion Agreed to (74-25),'1/2',47,3,0,1,26,21,0,0,1,1,0,0,74,25,0,1,
154,115,2,PN1438,"July 12, 2018,  01:30 PM",On the Nomination PN1438,"Confirmation Paul C. Ney, of Tennessee, to be General Counsel of the Department of Defense","Paul C. Ney, Jr., of Tennessee, to be General Counsel of the Department of Defense",Nomination Confirmed (70-23),'1/2',44,2,0,5,25,20,0,2,1,1,0,0,70,23,0,7,
155,115,2,PN1955,"July 16, 2018,  05:32 PM",On the Nomination PN1955,"Confirmation Scott Stump, of Colorado, to be Assistant Secretary for Career, Technical, and Adult Education, Department of Education","Scott Stump, of Colorado, to be Assistant Secretary for Career, Technical, and Adult Education, Department of Education",Nomination Confirmed (85-0),'1/2',42,0,0,9,41,0,0,6,2,0,0,0,85,0,0,15,
156,115,2,PN1391,"July 17, 2018,  11:45 AM",On the Nomination PN1391,"Confirmation James Blew, of California, to be an Assistant Secretary for Planning, Evaluation, and Policy Development, Department of Education","James Blew, of California, to be Assistant Secretary for Planning, Evaluation, and Policy Development, Department of Education",Nomination Confirmed (50-49),'1/2',50,0,0,1,0,47,0,0,0,2,0,0,50,49,0,1,
157,115,2,PN1354,"July 17, 2018,  12:27 PM",On the Cloture Motion PN1354,"Motion to Invoke Cloture: Randal Quarles to be a Member of the Board of Governors, Federal Reserve System","Randal Quarles, of Colorado, to be a Member of the Board of Governors of the Federal Reserve System for a term of fourteen years from February 1, 2018",Cloture Motion Agreed to (66-33),'1/2',50,0,0,1,15,32,0,0,1,1,0,0,66,33,0,1,
158,115,2,PN1354,"July 17, 2018,  02:24 PM",On the Nomination PN1354,"Confirmation Randal Quarles, of Colorado, to be a Member of the Board of Governors, Federal Reserve System","Randal Quarles, of Colorado, to be a Member of the Board of Governors of the Federal Reserve System for a term of fourteen years from February 1, 2018",Nomination Confirmed (66-33),'1/2',50,0,0,1,15,32,0,0,1,1,0,0,66,33,0,1,
159,115,2,PN1645,"July 17, 2018,  02:52 PM",On the Cloture Motion PN1645,"Motion to Invoke Cloture Andrew S. Oldham, of Texas, to U.S. Circuit Judge for the Fifth Circuit","Andrew S. Oldham, of Texas, to be United States Circuit Judge for the Fifth Circuit",Cloture Motion Agreed to (50-49),'1/2',50,0,0,1,0,47,0,0,0,2,0,0,50,49,0,1,
160,115,2,PN1645,"July 18, 2018,  02:04 PM",On the Nomination PN1645,"Confirmation Andrew S. Oldham, of Texas, to be U.S. Circuit Judge for the Fifth Circuit","Andrew S. Oldham, of Texas, to be United States Circuit Judge for the Fifth Circuit",Nomination Confirmed (50-49),'1/2',50,0,0,1,0,47,0,0,0,2,0,0,50,49,0,1,
161,115,2,PN1403,"July 18, 2018,  02:48 PM",On the Cloture Motion PN1403,Motion to Invoke Cloture Ryan Wesley Bounds to be U.S. Circuit Judge for the Ninth Circuit,"Ryan Wesley Bounds, of Oregon, to be United States Circuit Judge for the Ninth Circuit",Cloture Motion Agreed to (50-49),'1/2',50,0,0,1,0,47,0,0,0,2,0,0,50,49,0,1,
162,115,2,S.Res. 584,"July 19, 2018,  02:42 PM",On the Resolution S.Res. 584,S. Res. 584,"A resolution expressing the sense of the Senate against the making available of current and former diplomats, officials, and members of the Armed Forces of the United States for questioning by the government of Vladimir Putin.",Resolution Agreed to (98-0),'1/2',49,0,0,2,47,0,0,0,2,0,0,0,98,0,0,2,
163,115,2,PN2179,"July 23, 2018,  05:28 PM",On the Nomination PN2179,"Confirmation Robert L. Wilkie, of North Carolina, to be Secretary of Veterans Affairs","Robert L. Wilkie, of North Carolina, to be Secretary of Veterans Affairs",Nomination Confirmed (86-9),'1/2',47,0,0,4,38,8,0,1,1,1,0,0,86,9,0,5,
164,115,2,,"July 24, 2018,  02:20 PM","On the Amendment S.Amdt. 3405 to S.Amdt. 3399 to H.R. 6147 (Department of the Interior, Environment, and Related Agencies Appropriations Act, 2019)",Heller Amdt. No. 3405,To increase the amount available for a Community Volunteer Income Tax Assistance matching grants program for tax return preparation assistance.,Amendment Agreed to (98-1),'1/2',49,1,0,1,47,0,0,0,2,0,0,0,98,1,0,1,
165,115,2,,"July 24, 2018,  02:46 PM","On the Amendment S.Amdt. 3422 to S.Amdt. 3399 to H.R. 6147 (Department of the Interior, Environment, and Related Agencies Appropriations Act, 2019)",Durbin Amdt. No. 3422,To require the Inspector General to update an audit report concerning on-time performance of Amtrak.,Amendment Agreed to (99-0),'1/2',50,0,0,1,47,0,0,0,2,0,0,0,99,0,0,1,
166,115,2,,"July 24, 2018,  06:16 PM","On the Amendment S.Amdt. 3407 to S.Amdt. 3399 to H.R. 6147 (Department of the Interior, Environment, and Related Agencies Appropriations Act, 2019)",Schatz Amdt. No. 3407,To provide for a report on facilities of the Department of the Interior damaged by certain volcanic eruptions.,Amendment Agreed to (97-1),'1/2',48,1,0,2,47,0,0,0,2,0,0,0,97,1,0,2,
167,115,2,,"July 24, 2018,  06:46 PM","On the Amendment S.Amdt. 3430 to S.Amdt. 3399 to H.R. 6147 (Department of the Interior, Environment, and Related Agencies Appropriations Act, 2019)",Kennedy Amdt. No. 3430,To provide amounts for inspection of foreign seafood manufacturers and field examinations of imported seafood.,Amendment Agreed to (87-11),'1/2',40,9,0,2,45,2,0,0,2,0,0,0,87,11,0,2,
168,115,2,,"July 25, 2018,  02:31 PM","On the Amendment S.Amdt. 3433 to S.Amdt. 3399 to H.R. 6147 (Interior, Environment, Financial Services, and General Government Appropriations Act, 2019)",Moran Amdt. No. 3433.,To prohibit the use of funds to revoke certain exceptions.,Amendment Agreed to (98-0),'1/2',50,0,0,1,46,0,0,1,2,0,0,0,98,0,0,2,
169,115,2,,"July 25, 2018,  02:57 PM","On the Amendment S.Amdt. 3414 to S.Amdt. 3399 to H.R. 6147 (Interior, Environment, Financial Services, and General Government Appropriations Act, 2019)","Udall Amdt. No. 3414, As Modified",To express the sense of Congress relating to the importance of long-distance passenger rail routes.,Amendment Agreed to (95-4),'1/2',46,4,0,1,47,0,0,0,2,0,0,0,95,4,0,1,
170,115,2,,"July 25, 2018,  05:47 PM","On the Amendment S.Amdt. 3553 to S.Amdt. 3399 to H.R. 6147 (Interior, Environment, Financial Services, and General Government Appropriations Act, 2019)",Manchin Amdt. No. 3553,To make an amount available for the Office of Terrorism and Financial Intelligence of the Department of the Treasury to investigate the illicit trade of synthetic opioids originating from the People's Republic of China.,Amendment Agreed to (99-0),'1/2',50,0,0,1,47,0,0,0,2,0,0,0,99,0,0,1,
171,115,2,,"July 25, 2018,  06:28 PM","On the Amendment S.Amdt. 3543 to S.Amdt. 3399 to H.R. 6147 (Interior, Environment, Financial Services, and General Government Appropriations Act, 2019)",Paul Amdt. No. 3543,To reduce the amounts appropriated to comply with the spending limits under the Budget Control Act of 2011.,Amendment Rejected (25-74),'1/2',25,25,0,1,0,47,0,0,0,2,0,0,25,74,0,1,
172,115,2,PN1808,"July 30, 2018,  05:32 PM",On the Cloture Motion PN1808,Motion to Invoke Cloture: Britt Cagle Grant to be U.S. Circuit Judge for the Eleventh Circuit,"Britt Cagle Grant, of Georgia, to be United States Circuit Judge for the Eleventh Circuit",Cloture Motion Agreed to (52-44),'1/2',49,0,0,2,3,42,0,2,0,2,0,0,52,44,0,4,
173,115,2,S. 1182,"July 31, 2018,  12:16 PM",On the Motion (Motion to Concur in the House Amendments to S. 1182),Motion to Concur in the House Amendments to S. 1182,"An act to extend the National Flood Insurance Program, and for other purposes.",Motion Agreed to (86-12),'1/2',37,12,0,2,47,0,0,0,2,0,0,0,86,12,0,2,
174,115,2,PN1808,"July 31, 2018,  02:16 PM",On the Nomination PN1808,"Confirmation Britt Cagle Grant, of Georgia, to be U.S. Circuit Judge for the Eleventh Circuit","Britt Cagle Grant, of Georgia, to be United States Circuit Judge for the Eleventh Circuit",Nomination Confirmed (52-46),'1/2',49,0,0,2,3,44,0,0,0,2,0,0,52,46,0,2,
175,115,2,,"July 31, 2018,  02:46 PM","On the Cloture Motion S.Amdt. 3399 to H.R. 6147 (Interior, Environment, Financial Services, and General Government Appropriations Act, 2019)",Motion to Invoke Cloture Re: Amdt. No. 3399 to H.R. 6147,In the nature of a substitute.,"Cloture Motion Agreed to (94-4, 3/5 majority required)",'3/5',46,3,0,2,46,1,0,0,2,0,0,0,94,4,0,2,
176,115,2,,"August 1, 2018,  11:07 AM","On the Amendment S.Amdt. 3464 to S.Amdt. 3399 to H.R. 6147 (Interior, Environment, Financial Services, and General Government Appropriations Act, 2019)",Leahy Amdt. No. 3464,To provide for election security grants.,"Amendment Rejected (50-47, 3/5 majority required)",'3/5',1,47,0,3,47,0,0,0,2,0,0,0,50,47,0,3,
177,115,2,,"August 1, 2018,  11:50 AM","On the Amendment S.Amdt. 3522 to S.Amdt. 3399 to H.R. 6147 (Interior, Environment, Financial Services, and General Government Appropriations Act, 2019)",Lee Amdt. No. 3522,To prohibit the use of funds to enforce standards of identity with respect to certain food.,"Amendment Rejected (14-84, 3/5 majority required)",'3/5',10,39,0,2,4,43,0,0,0,2,0,0,14,84,0,2,
178,115,2,,"August 1, 2018,  12:15 PM","On the Amendment S.Amdt. 3524 to S.Amdt. 3399 to H.R. 6147 (Interior, Environment, Financial Services, and General Government Appropriations Act, 2019)",Baldwin Amdt. No. 3524,"To appropriate funds to carry out programs relating to the innovation, process improvement, and marketing of dairy products.","Amendment Agreed to (83-15, 3/5 majority required)",'3/5',34,15,0,2,47,0,0,0,2,0,0,0,83,15,0,2,
179,115,2,,"August 1, 2018,  12:39 PM","On the Motion to Table S.Amdt. 3402 to S.Amdt. 3399 to H.R. 6147 (Interior, Environment, Financial Services, and General Government Appropriations Act, 2019)",Motion to Table Cruz Amdt. No. 3402,To prohibit the use of funds to carry out the District of Columbia's health insurance individual mandate.,Motion to Table Agreed to (54-44),'1/2',5,44,0,2,47,0,0,0,2,0,0,0,54,44,0,2,
180,115,2,H.R. 6147,"August 1, 2018,  01:06 PM",On Passage of the Bill H.R. 6147,"H.R. 6147, As Amended","A bill making appropriations for the Department of the Interior, environment, and related agencies for the fiscal year ending September 30, 2019, and for other purposes.",Bill Passed (92-6),'1/2',43,6,0,2,47,0,0,0,2,0,0,0,92,6,0,2,
181,115,2,H.R. 5515,"August 1, 2018,  01:58 PM",On the Conference Report H.R. 5515,Conference Report to Accompany H.R. 5515,"To authorize appropriations for fiscal year 2019 for military activities of the Department of Defense, for military construction, and for defense activities of the Department of Energy, to prescribe military personnel strengths for such fiscal year, and for other purposes.",Conference Report Agreed to (87-10),'1/2',46,2,0,3,40,7,0,0,1,1,0,0,87,10,0,3,
182,115,2,PN1895,"August 15, 2018,  05:30 PM",On the Cloture Motion PN1895,"Motion to Invoke Cloture: A. Marvin Quattlebaum, Jr. to be U.S. Circuit Judge for the Fourth Circuit","A. Marvin Quattlebaum, Jr., of South Carolina, to be United States Circuit Judge for the Fourth Circuit",Cloture Motion Agreed to (61-28),'1/2',42,0,0,9,18,27,0,2,1,1,0,0,61,28,0,11,
183,115,2,PN1895,"August 16, 2018,  12:00 PM",On the Nomination PN1895,"Confirmation A. Marvin Quattlebaum, Jr., of South Carolina, to be U.S. Circuit Judge for the Fourth Circuit","A. Marvin Quattlebaum, Jr., of South Carolina, to be United States Circuit Judge for the Fourth Circuit",Nomination Confirmed (62-28),'1/2',43,0,0,8,18,27,0,2,1,1,0,0,62,28,0,10,
184,115,2,PN1897,"August 16, 2018,  12:35 PM",On the Cloture Motion PN1897,"Motion to Invoke Cloture: Julius Ness Richardson, of South Carolina, to be U.S. Circuit Court Judge for the Fourth Circuit","Julius Ness Richardson, of South Carolina, to be United States Circuit Judge for the Fourth Circuit",Cloture Motion Agreed to (80-10),'1/2',43,0,0,8,36,9,0,2,1,1,0,0,80,10,0,10,
185,115,2,PN1897,"August 16, 2018,  01:45 PM",On the Nomination PN1897,"Confirmation Julius Ness Richardson, of South Carolina, to be U.S. Circuit Judge for the Fourth Circuit","Julius Ness Richardson, of South Carolina, to be United States Circuit Judge for the Fourth Circuit",Nomination Confirmed (81-8),'1/2',42,0,0,9,38,7,0,2,1,1,0,0,81,8,0,11,
186,115,2,,"August 20, 2018,  05:31 PM","On the Amendment S.Amdt. 3705 to S.Amdt. 3695 to H.R. 6157 (Department of Defense and Labor, Health and Human Services, and Education Appropriations Act, 2019)",Menendez Amdt. No. 3705,To provide funding for the Firefighter Cancer Registry Act of 2018.,Amendment Agreed to (85-0),'1/2',41,0,0,10,42,0,0,5,2,0,0,0,85,0,0,15,
187,115,2,,"August 20, 2018,  06:03 PM","On the Amendment S.Amdt. 3706 to S.Amdt. 3695 to H.R. 6157 (Department of Defense and Labor, Health and Human Services, and Education Appropriations Act, 2019)",Fischer Amdt. No. 3706,"To appropriate an additional $10,000,000 for Operation and Maintenance, Defense-Wide for POW/MIA identification within the Defense Personnel Accounting Agency, and to provide an offset.",Amendment Agreed to (85-0),'1/2',41,0,0,10,42,0,0,5,2,0,0,0,85,0,0,15,
188,115,2,,"August 21, 2018,  12:10 PM","On the Amendment S.Amdt. 3773 to S.Amdt. 3695 to H.R. 6157 (Department of Defense Appropriations Act, 2019)",Nelson Amdt. No. 3773,To require a Comptroller General of the United States report on the implementation of the Military Health System Genesis electronic health record.,Amendment Agreed to (95-0),'1/2',49,0,0,2,44,0,0,3,2,0,0,0,95,0,0,5,
189,115,2,,"August 21, 2018,  12:53 PM","On the Amendment S.Amdt. 3703 to S.Amdt. 3695 to H.R. 6157 (Department of Defense Appropriations Act, 2019)",Kennedy Amdt. No. 3703,To increase funding for the National Suicide Prevention Lifeline.,Amendment Agreed to (95-0),'1/2',49,0,0,2,44,0,0,3,2,0,0,0,95,0,0,5,
190,115,2,,"August 23, 2018,  10:35 AM","On the Cloture Motion S.Amdt. 3695 to H.R. 6157 (Department of Defense and Labor, Health and Human Services, and Education Appropriations Act, 2019)",Motion to Invoke Cloture Amdt. No. 3695 to H. R. 6157,In the nature of a substitute.,"Cloture Motion Agreed to (90-6, 3/5 majority required)",'3/5',45,5,0,1,44,0,0,3,1,1,0,0,90,6,0,4,
191,115,2,,"August 23, 2018,  04:10 PM","On the Amendment S.Amdt. 3967 to S.Amdt. 3695 to H.R. 6157 (Department of Defense and Labor, Health and Human Services, and Education Appropriations Act, 2019)",Paul Amdt. No. 3967,To prohibit Federal funds being made available to a prohibited entity.,"Amendment Rejected (45-48, 3/5 majority required)",'3/5',45,2,0,4,0,44,0,3,0,2,0,0,45,48,0,7,
192,115,2,,"August 23, 2018,  04:47 PM",On the Motion (Motion to Waive All Applicable Budgetary Discipline Re: Shelby Amdt. No. 3695),Motion to Waive All Applicable Budgetary Discipline Re: Shelby Amdt. No. 3695,In the nature of a substitute.,"Motion Agreed to (68-24, 3/5 majority required)",'3/5',22,24,0,5,44,0,0,3,2,0,0,0,68,24,0,8,
193,115,2,H.R. 6157,"August 23, 2018,  05:15 PM",On Passage of the Bill H.R. 6157,H. R. 6157 As Amended,"A bill making appropriations for the Department of Defense for the fiscal year ending September 30, 2019, and for other purposes.",Bill Passed (85-7),'1/2',40,6,0,5,44,0,0,3,1,1,0,0,85,7,0,8,
194,115,2,PN602,"August 27, 2018,  05:34 PM",On the Cloture Motion PN602,"Motion to Invoke Cloture Lynn A. Johnson to be Assistant Secretary for Family Support, Department of Health and Human Services","Lynn A. Johnson, of Colorado, to be Assistant Secretary for Family Support, Department of Health and Human Services",Cloture Motion Agreed to (60-28),'1/2',45,0,0,5,14,27,0,6,1,1,0,0,60,28,0,11,
195,115,2,PN602,"August 28, 2018,  10:42 AM",On the Nomination PN602,"Confirmation Lynn A. Johnson, of Colorado, to be Assistant Secretary for Family Support","Lynn A. Johnson, of Colorado, to be Assistant Secretary for Family Support, Department of Health and Human Services",Nomination Confirmed (67-28),'1/2',47,0,0,3,19,27,0,1,1,1,0,0,67,28,0,4,
196,115,2,PN1861,"August 28, 2018,  11:14 AM",On the Cloture Motion PN1861,Motion to Invoke Cloture: Richard Clarida to be Vice Chairman of the Board of Governors of the Federal Reserve System,"Richard Clarida, of Connecticut, to be Vice Chairman of the Board of Governors of the Federal Reserve System for a term of four years",Cloture Motion Agreed to (69-26),'1/2',46,1,0,3,23,23,0,1,0,2,0,0,69,26,0,4,
197,115,2,PN1861,"August 28, 2018,  03:46 PM",On the Nomination PN1861,"Confirmation Richard Clarida, of Connecticut, to be Vice Chairman of the Board of Governors, Federal Reserve System","Richard Clarida, of Connecticut, to be Vice Chairman of the Board of Governors of the Federal Reserve System for a term of four years",Nomination Confirmed (69-26),'1/2',46,1,0,3,23,23,0,1,0,2,0,0,69,26,0,4,
198,115,2,PN1414,"August 28, 2018,  04:21 PM",On the Nomination PN1414,"Confirmation Joseph H. Hunt, of Maryland, to be an Assistant Attorney General","Joseph H. Hunt, of Maryland, to be an Assistant Attorney General",Nomination Confirmed (72-23),'1/2',47,0,0,3,24,22,0,1,1,1,0,0,72,23,0,4,
199,115,2,PN1398,"August 28, 2018,  04:36 PM",On the Nomination PN1398,"Confirmation Isabel Marie Keenan Patelunas, of Pennsylvania, to be Assistant Secretary for Intelligence and Analysis","Isabel Marie Keenan Patelunas, of Pennsylvania, to be Assistant Secretary for Intelligence and Analysis, Department of the Treasury",Nomination Confirmed (75-20),'1/2',47,0,0,3,27,19,0,1,1,1,0,0,75,20,0,4,
200,115,2,PN1413,"August 28, 2018,  04:55 PM",On the Nomination PN1413,"Confirmation Charles Barnes Goodwin, of Oklahoma, to be U.S. District Judge for the Western District of Oklahoma","Charles Barnes Goodwin, of Oklahoma, to be United States District Judge for the Western District of Oklahoma",Nomination Confirmed (52-42),'1/2',46,0,0,4,6,40,0,1,0,2,0,0,52,42,0,5,
201,115,2,PN2047,"September 4, 2018,  05:31 PM",On the Cloture Motion PN2047,Motion to Invoke Cloture: Elad L. Roisman to be a Member of the Securities and Exchange Commission,"Elad L. Roisman, of Maine, to be a Member of the Securities and Exchange Commission for a term expiring June 5, 2023",Cloture Motion Agreed to (83-14),'1/2',50,0,0,0,32,14,0,1,1,0,0,1,83,14,0,2,
202,115,2,PN2047,"September 5, 2018,  12:10 PM",On the Nomination PN2047,"Confirmation Elad L. Roisman, of Maine, to be a Member of the Securities and Exchange Commission","Elad L. Roisman, of Maine, to be a Member of the Securities and Exchange Commission for a term expiring June 5, 2023",Nomination Confirmed (85-14),'1/2',50,0,0,0,34,13,0,0,1,1,0,0,85,14,0,0,
203,115,2,PN1525,"September 6, 2018,  01:48 PM",On the Nomination PN1525,"Confirmation Dominic W. Lanza, of Arizona, to be U.S. District Judge for the District of Arizona","Dominic W. Lanza, of Arizona, to be United States District Judge for the District of Arizona",Nomination Confirmed (60-35),'1/2',48,0,0,3,11,34,0,2,1,1,0,0,60,35,0,5,
204,115,2,PN1650,"September 6, 2018,  02:14 PM",On the Nomination PN1650,"Confirmation Charles J. Williams, of Iowa, to be U.S. District Judge for the Northern District of Iowa","Charles J. Williams, of Iowa, to be United States District Judge for the Northern District of Iowa",Nomination Confirmed (79-12),'1/2',44,0,0,7,34,11,0,2,1,1,0,0,79,12,0,9,
205,115,2,PN1620,"September 12, 2018,  06:00 PM",On the Cloture Motion PN1620,"Motion to Invoke Cloture: Charles P. Rettig to be Commissioner of Internal Revenue, Department of the Treasury","Charles P. Rettig, of California, to be Commissioner of Internal Revenue for the term expiring November 12, 2022",Cloture Motion Agreed to (63-34),'1/2',49,0,0,2,14,32,0,1,0,2,0,0,63,34,0,3,
206,115,2,PN1620,"September 12, 2018,  06:32 PM",On the Nomination PN1620,"Confirmation Charles P. Rettig, of California, to be Commissioner of Internal Revenue, Department of the Treasury","Charles P. Rettig, of California, to be Commissioner of Internal Revenue for the term expiring November 12, 2022",Nomination Confirmed (64-33),'1/2',49,0,0,2,15,31,0,1,0,2,0,0,64,33,0,3,
207,115,2,H.R. 5895,"September 12, 2018,  06:57 PM",On the Conference Report H.R. 5895,Conference Report to Accompany H.R. 5895,"A bill making appropriations for energy and water development and related agencies for the fiscal year ending September 30, 2019, and for other purposes.",Conference Report Agreed to (92-5),'1/2',47,2,0,2,43,3,0,1,2,0,0,0,92,5,0,3,
208,115,2,,"September 17, 2018,  05:43 PM",On the Amendment S.Amdt. 4011 to S. 2554 (Patient Right to Know Drug Prices Act),Lee Amdt. No. 4011,To limit application of the gag clause to self-insured group health plans.,Amendment Rejected (11-89),'1/2',11,40,0,0,0,47,0,0,0,2,0,0,11,89,0,0,
209,115,2,S. 2554,"September 17, 2018,  06:16 PM",On Passage of the Bill S. 2554,S. 2554 As Amended,A bill to ensure that health insurance issuers and group health plans do not prohibit pharmacy providers from providing certain information to enrollees.,Bill Passed (98-2),'1/2',49,2,0,0,47,0,0,0,2,0,0,0,98,2,0,0,
210,115,2,H.R. 6,"September 17, 2018,  06:35 PM",On Passage of the Bill H.R. 6,H. R. 6 As Amended,"A bill to provide for opioid use disorder prevention, recovery, and treatment, and for other purposes.",Bill Passed (99-1),'1/2',50,1,0,0,47,0,0,0,2,0,0,0,99,1,0,0,
211,115,2,H.R. 6157,"September 18, 2018,  12:05 PM",On the Cloture Motion H.R. 6157,Motion to Invoke Cloture on the Conference Report to Accompany H.R. 6157,"A bill making appropriations for the Department of Defense for the fiscal year ending September 30, 2019, and for other purposes.","Cloture Motion Agreed to (92-8, 3/5 majority required)",'3/5',44,7,0,0,47,0,0,0,1,1,0,0,92,8,0,0,
212,115,2,H.R. 6157,"September 18, 2018,  12:45 PM",On the Conference Report H.R. 6157,Conference Report to Accompany H.R. 6157,"A bill making appropriations for the Department of Defense for the fiscal year ending September 30, 2019, and for other purposes.",Conference Report Agreed to (93-7),'1/2',45,6,0,0,47,0,0,0,1,1,0,0,93,7,0,0,
213,115,2,PN1447,"September 24, 2018,  05:32 PM",On the Nomination PN1448 and PN1447,"Confirmation Jackie Wolcott, of Virginia, to be Representative of the United States of America to the International Atomic Energy Agency and to the Vienna Office of the United Nations","Jackie Wolcott, of Virginia, to be Representative of the United States of America to the Vienna Office of the United Nations, with the rank of Ambassador; and Jackie Wolcott, of Virginia, to be Representative of the United States of America to the International Atomic Energy Agency, with the rank of Ambassador",Nomination Confirmed (75-19),'1/2',45,1,0,5,29,17,0,1,1,1,0,0,75,19,0,6,
214,115,2,PN2048,"September 24, 2018,  06:02 PM",On the Cloture Motion PN2048,"Motion to Invoke Cloture: Peter A. Feldman to be a Commisioner, Consumer Product Safety Commission","Peter A. Feldman, of the District of Columbia, to be a Commissioner of the Consumer Product Safety Commission for the remainder of the term expiring October 26, 2019",Cloture Motion Agreed to (76-18),'1/2',46,0,0,5,29,17,0,1,1,1,0,0,76,18,0,6,
215,115,2,PN2048,"September 25, 2018,  02:16 PM",On the Nomination PN2048,"Confirmation Peter A. Feldman, of the District of Columbia, to be a Commissioner, Consumer Product Safety Commission","Peter A. Feldman, of the District of Columbia, to be a Commissioner of the Consumer Product Safety Commission for the remainder of the term expiring October 26, 2019",Nomination Confirmed (80-19),'1/2',50,0,0,1,29,18,0,0,1,1,0,0,80,19,0,1,
216,115,2,PN2073,"September 25, 2018,  02:45 PM",On the Cloture Motion PN2073,"Motion to Invoke Cloture: Peter A. Feldman, to be a Commissioner, Consumer Product Safety Commission (Term of Seven Years)","Peter A. Feldman, of the District of Columbia, to be a Commissioner of the Consumer Product Safety Commission for a term of seven years from October 27, 2019",Cloture Motion Agreed to (50-49),'1/2',50,0,0,1,0,47,0,0,0,2,0,0,50,49,0,1,
217,115,2,PN2073,"September 26, 2018,  01:46 PM",On the Nomination PN2073,"Confirmation Peter A. Feldman, of the District of Columbia, to be a Commissioner, Consumer Product Safety Commission","Peter A. Feldman, of the District of Columbia, to be a Commissioner of the Consumer Product Safety Commission for a term of seven years from October 27, 2019",Nomination Confirmed (51-49),'1/2',51,0,0,0,0,47,0,0,0,2,0,0,51,49,0,0,
